7689,The Petrified Forest,1936,100,0,USA
7690,Wife vs. Secretary,1936,0,0,USA
7691,Camille,1936,90,82,USA
7692,Dead End,2003,85,0,France
7693,Nothing Sacred,1937,100,0,USA
7694,The Prisoner of Zenda,1952,0,0,USA
7695,Stage Door Canteen,1943,50,0,USA
7696,The Holiday,2006,0,0,USA
7697,The Roaring Twenties,1939,100,0,USA
7698,Wuthering Heights,1939,100,84,USA
7699,Letters from Iwo Jima,2006,90,85,USA
7700,The Sea Hawk,1940,100,0,USA
7701,Ball of Fire,1941,100,89,USA
7702,Here Comes Mr. Jordan,1941,100,0,USA
7703,Across the Pacific,1942,100,0,USA
7704,Prelude to War,1943,0,0,USA
7705,Random Harvest,1942,88,0,USA
7706,Action in the North Atlantic,1943,100,0,USA
7707,Heaven Can Wait,1943,88,0,USA
7708,The Memphis Belle: A Story of a Flying Fortress,1944,0,0,USA
7709,Vredens dag,1943,100,92,Denmark
7710,Cover Girl,1944,88,0,USA
7711,The Curse of the Cat People,1944,86,0,USA
7712,Henry V,1989,100,87,UK
7713,The Mask of Dimitrios,1944,100,0,USA
7714,Ministry of Fear,1944,100,0,USA
7715,The Miracle of Morgan's Creek,1944,90,83,USA
7716,Mr. Skeffington,1944,66,0,USA
7717,Passage to Marseille,1944,0,0,USA
7718,Ivan Groznyy,1944,100,90,Soviet Union
7719,They Were Expendable,1945,87,0,USA
7720,Great Expectations,1998,37,76,USA
7721,Humoresque,1946,60,0,USA
7722,The Strangers,2008,44,48,USA
7723,Nightmare Alley,1947,100,83,USA
7724,Odd Man Out,1947,100,84,UK
7725,Road to Rio,1947,100,0,USA
7726,The Godfather,1972,100,97,USA
7727,Easter Parade,1948,88,83,USA
7728,Fort Apache,1948,100,0,USA
7729,The Lady from Shanghai,2010,0,0,Hong Kong
7730,Yi ge mo sheng nu ren de lai xin,2004,0,0,China
7731,Louisiana Story,1948,78,59,USA
7732,The Naked City,1948,91,78,USA
7733,The Three Musketeers,1993,29,67,Austria
7734,Unfaithfully Yours,1948,92,86,USA
7735,In the Good Old Summertime,1949,71,79,USA
7736,A Letter to Three Wives,1949,100,82,USA
7737,Orphée,1950,100,91,France
7738,Les enfants terribles,1950,75,74,France
7739,The Gunfighter,1950,100,0,USA
7740,King Solomon's Mines,1950,90,0,USA
7741,Los olvidados,1950,93,95,Mexico
7742,Shûbun,1950,75,69,Japan
7743,Carrie,1976,90,70,USA
7744,Saikaku ichidai onna,1952,100,0,Japan
7745,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,83,0,USA
7746,Z Channel: A Magnificent Obsession,2004,100,0,USA
7747,Miyamoto Musashi,1954,100,0,Japan
7748,A Star Is Born,1937,100,0,USA
7749,Into the Wild,2007,82,90,USA
7750,Mr. Arkadin,1955,83,80,France
7751,Zoku Miyamoto Musashi: Ichijôji no kettô,1955,0,0,Japan
7752,Tuntematon sotilas,1955,0,0,Finland
7753,Miyamoto Musashi kanketsuhen: kettô Ganryûjima,1956,0,0,Japan
7754,Teacher's Pet,2004,75,38,USA
7755,Ningen no jôken,1959,0,0,Japan
7756,Nobi,1959,100,91,Japan
7757,Pickpocket,1959,100,88,France
7758,Ukigusa,1959,95,91,Japan
7759,Onna ga kaidan wo agaru toki,1960,100,0,Japan
7760,Warui yatsu hodo yoku nemuru,1960,100,91,Japan
7761,The Deadly Companions,1961,80,38,USA
7762,Ningen no jôken,1961,0,0,Japan
7763,Advise & Consent,1962,80,88,USA
7764,David and Lisa,1962,80,0,USA
7765,Seppuku,1962,100,96,Japan
7766,The Music Man,1962,93,0,USA
7767,Mutiny on the Bounty,1935,92,79,USA
7768,L'eclisse,1962,86,90,Italy
7769,The Cardinal,1963,60,53,USA
7770,McLintock!,1963,66,0,USA
7771,36 Hours,1965,100,0,USA
7772,Becket,1964,75,88,UK
7773,Behold a Pale Horse,1964,85,65,USA
7774,The Best Man,2005,100,0,UK
7775,Natural Born Killers,1994,51,80,USA
7776,The Naked Kiss,1964,88,0,USA
7777,Onibaba,1964,81,91,Japan
7778,Robin and the 7 Hoods,1964,44,0,USA
7779,Robinson Crusoe on Mars,1964,91,0,USA
7780,What a Way to Go!,1964,0,67,USA
7781,La battaglia di Algeri,1966,98,95,Italy
7782,A Charlie Brown Christmas,1965,91,0,USA
7783,Dracula: Prince of Darkness,1966,83,63,UK
7784,The Hallelujah Trail,1965,66,0,USA
7785,House on Haunted Hill,1959,94,70,USA
7786,In Harm's Way,1965,50,0,USA
7787,Major Dundee,1965,96,61,USA
7788,Operation Crossbow,1965,60,0,UK
7789,A Thousand Clowns,1965,77,0,USA
7790,Strangers on a Train,1951,97,91,USA
7791,Andrey Rublyov,1966,92,94,Soviet Union
7792,Au hasard Balthazar,1966,100,87,France
7793,Batman,1966,81,51,USA
7794,Khartoum,1966,88,0,UK
7795,Ostre sledované vlaky,1966,100,87,Czechoslovakia
7796,Tôkyô nagaremono,1966,100,0,Japan
7797,Dont Look Back,1967,100,91,USA
7798,La mariée était en noir,1968,100,78,France
7799,Play Time,1967,100,91,France
7800,Grosse Pointe Blank,1997,77,85,USA
7801,Shooting Dogs,2005,83,81,UK
7802,Titicut Follies,1967,100,91,USA
7803,Two for the Road,1967,83,0,UK
7804,The War Wagon,1967,0,0,USA
7805,Dracula Has Risen from the Grave,1968,76,0,UK
7806,Head,1968,0,0,USA
7807,Alice's Restaurant,1969,64,61,USA
7808,Colossus: The Forbin Project,1970,100,0,USA
7809,Ma nuit chez Maud,1969,93,85,France
7810,More,1969,33,71,West Germany
7811,Dodesukaden,1970,50,0,Japan
7812,Le genou de Claire,1970,94,82,France
7813,En kärlekshistoria,1970,0,0,Sweden
7814,On a Clear Day You Can See Forever,1970,100,0,USA
7815,Performance,1970,89,81,UK
7816,The Beguiled,1971,90,0,USA
7817,The Devil's Advocate,1997,65,78,USA
7818,Duel,1971,86,80,USA
7819,Johnny Got His Gun,1971,70,88,USA
7820,Lo chiamavano Trinità...,1970,0,79,Italy
7821,Mon oncle Antoine,1971,100,0,Canada
7822,El topo,1970,74,86,Mexico
7823,Dr. Phibes Rises Again,1972,44,0,UK
7824,Kozure Ôkami: Sanzu no kawa no ubaguruma,1972,100,0,Japan
7825,Lady Sings the Blues,1972,75,85,USA
7826,Slither,2006,85,58,Canada
7827,Traffic,2000,91,81,Germany
7828,Charley Varrick,1973,85,0,USA
7829,Dark Star,1974,80,65,USA
7830,Emperor of the North Pole,1973,75,81,USA
7831,Il mio nome è Nessuno,1973,100,0,Italy
7832,Save the Tiger,1973,90,63,USA
7833,Scarecrow,1973,66,79,USA
7834,The Banger Sisters,2002,47,45,USA
7835,Theater of Blood,1973,95,75,UK
7836,California Split,1974,90,81,USA
7837,Le fantôme de la liberté,1974,87,90,Italy
7838,The Groove Tube,1974,12,0,USA
7839,The Holy Mountain,1973,83,90,Mexico
7840,The Adventure of Sherlock Holmes' Smarter Brother,1975,50,0,USA
7841,Dolemite,1975,40,0,USA
7842,The Great Waldo Pepper,1975,71,50,USA
7843,Night Moves,1975,82,0,USA
7844,Professione: reporter,1975,90,85,Italy
7845,Novecento,1976,42,86,Italy
7846,L'argent de poche,1976,100,85,France
7847,From Noon Till Three,1976,0,0,USA
7848,Harlan County U.S.A.,1976,100,88,USA
7849,The Missouri Breaks,1976,83,61,USA
7850,Silver Streak,1976,83,68,USA
7851,Jesus of Nazareth,1977,100,0,Italy
7852,High Anxiety,1977,73,67,USA
7853,The Hound of the Baskervilles,1959,100,0,UK
7854,Gangs of New York,2002,74,76,USA
7855,Sorcerer,1977,80,79,USA
7856,The Turning Point,1977,54,0,USA
7857,Capricorn One,1977,58,0,USA
7858,Se ying diu sau,1978,50,0,Hong Kong
7859,Wedding Crashers,2005,75,70,USA
7860,Hair,1979,93,0,USA
7861,The In-Laws,2003,34,42,USA
7862,Opening Night,1977,95,91,USA
7863,Bad Boys,1995,39,79,USA
7864,Blue Thunder,1983,78,0,USA
7865,D.C. Cab,1983,0,0,USA
7866,El Norte,1983,88,0,USA
7867,Merry Christmas Mr. Lawrence,1983,78,83,UK
7868,The Pirates of Penzance,1983,83,0,UK
7869,Rock & Rule,1983,33,0,Canada
7870,Rumble Fish,1983,69,78,USA
7871,Star 80,1983,88,62,USA
7872,The Star Chamber,1983,71,40,USA
7873,To Be or Not to Be,1942,97,92,USA
7874,Twilight Zone: The Movie,1983,66,56,USA
7875,SubUrbia,1996,61,66,USA
7876,Yellowbeard,1983,22,63,UK
7877,Another Country,1984,66,0,UK
7878,Boy Meets Girl,1984,100,0,France
7879,Cloak & Dagger,1984,40,0,USA
7880,Electric Dreams,1984,40,72,USA
7881,The Ice Pirates,1984,11,0,USA
7882,Racing with the Moon,1984,60,57,USA
7883,The Times of Harvey Milk,1984,100,93,USA
7884,¿Qué he hecho yo para merecer esto!!,1984,100,80,Spain
7885,Heaven Help Us,1985,40,67,USA
7886,Ging chat goo si,1985,83,84,Hong Kong
7887,Mishima: A Life in Four Chapters,1985,95,91,USA
7888,The Quiet Earth,1985,62,0,New Zealand
7889,Spies Like Us,1985,44,0,USA
7890,The Stuff,1985,62,48,USA
7891,Vision Quest,1985,58,71,USA
7892,White Nights,1985,46,74,USA
7893,'Round Midnight,1986,100,88,USA
7894,The Best of Times,1986,33,41,USA
7895,Club Paradise,1986,0,0,USA
7896,Nobody's Fool,1986,0,43,USA
7897,Offret,1986,80,92,Sweden
7898,Ying hung boon sik,1986,92,0,Hong Kong
7899,La ley del deseo,1987,100,79,Spain
7900,Prince of Darkness,1987,47,59,USA
7901,Sien nui yau wan,1987,75,0,Hong Kong
7902,The Bourne Identity,2002,82,91,USA
7903,Cobra Verde,1987,85,74,West Germany
7904,Killer Klowns from Outer Space,1988,69,0,USA
7905,Majo no takkyûbin,1989,0,0,Japan
7906,Monsieur Hire,1989,100,84,France
7907,Almost an Angel,1990,28,0,USA
7908,Black Rainbow,1989,100,0,UK
7909,Cry-Baby,1990,81,75,USA
7910,Die xue jie tou,1990,100,0,Hong Kong
7911,New York Beat Movie,1981,71,71,USA
7912,Ghost Dad,1990,5,38,USA
7913,Hard to Kill,1990,30,52,USA
7914,It,1990,70,0,USA
7915,Ju Dou,1990,100,86,Japan
7916,The Krays,1990,83,82,UK
7917,Lionheart,1990,27,54,USA
7918,Narrow Margin,1990,63,42,USA
7919,Nuns on the Run,1990,44,48,UK
7920,State of Grace,1990,86,79,UK
7921,A Fei zheng chuan,1990,89,87,Hong Kong
7922,Predator,1987,75,83,USA
7923,Hearts of Darkness: A Filmmaker's Apocalypse,1991,100,90,USA
7924,A Kiss Before Dying,1956,75,0,USA
7925,Omohide poro poro,1991,100,0,Japan
7926,Once Around,1991,66,71,USA
7927,Other People's Money,1991,35,42,USA
7928,Out for Justice,1991,20,57,USA
7929,Quigley Down Under,1990,60,67,Australia
7930,Tous les matins du monde,1991,88,87,France
7931,Diggstown,1992,53,0,USA
7932,Kurenai no buta,1992,100,0,Japan
7933,Ladybugs,1992,15,41,USA
7934,The Mambo Kings,1992,78,61,France
7935,Qiu Ju da guan si,1992,85,83,China
7936,Shining Through,1992,30,71,USA
7937,Sidekick,2005,100,0,Canada
7938,Un coeur en hiver,1992,84,88,France
7939,Änglagård,1992,80,72,Sweden
7940,Bad Boy Bubby,1993,83,87,Australia
7941,Bai fa mo nu zhuan,1993,100,0,Hong Kong
7942,Barbarians at the Gate,1993,66,0,USA
7943,Kakushi-toride no san-akunin,1958,100,90,Japan
7944,Mr. Nanny,1993,7,38,USA
7945,Philadelphia Experiment II,1993,0,0,USA
7946,The Snapper,1993,96,0,UK
7947,Sonatine,1993,87,0,Japan
7948,Splitting Heirs,1993,8,34,UK
7949,Tai ji: Zhang San Feng,1993,0,0,Hong Kong
7950,Freaked,1993,46,59,USA
7951,Jing wu ying xiong,1994,100,0,Hong Kong
7952,Major League II,1994,4,45,USA
7953,Una pura formalità,1994,80,91,Italy
7954,Gonin,1995,83,0,Japan
7955,The Last of the Mohicans,1992,96,84,USA
7956,Mimi wo sumaseba,1995,88,0,Japan
7957,Tromeo and Juliet,1996,66,0,USA
7958,Sik san,1996,100,0,Hong Kong
7959,Kauas pilvet karkaavat,1996,100,90,Finland
7960,Sgt. Kabukiman N.Y.P.D.,1990,0,0,USA
7961,Beautiful Boxer,2003,80,88,Thailand
7962,Gummo,1997,34,76,USA
7963,Chicago Cab,1997,50,51,USA
7964,Men with Guns,1997,88,84,USA
7965,Nirvana,1997,0,0,Italy
7966,Perdita Durango,1997,33,0,Mexico
7967,Safe House,1998,0,0,USA
7968,Interview,2007,57,53,USA
7969,Thursday,1998,33,0,USA
7970,Shurayukihime,1973,100,0,Japan
7971,Takedown,2000,0,0,USA
7972,Kirikou et la sorcière,1998,95,85,France
7973,Taxi 2,2000,66,0,France
7974,Bad ma ra khahad bord,1999,96,82,Iran
7975,2046,2004,83,84,China
7976,Gohatto,1999,66,70,Japan
7977,Ruang talok 69,1999,94,74,Thailand
7978,Ôdishon,1999,77,81,South Korea
7979,The Hole,2001,53,58,UK
7980,The Sleeping Dictionary,2003,0,0,USA
7981,Kabhi Khushi Kabhie Gham...,2001,0,0,India
7982,Astérix & Obélix: Mission Cléopâtre,2002,85,78,France
7983,Late Night Shopping,2001,60,0,UK
7984,Der Tunnel,2001,84,92,Germany
7985,The Laramie Project,2002,91,78,USA
7986,Gongdong gyeongbi guyeok JSA,2000,75,90,South Korea
7987,Dagon,2001,55,0,Spain
7988,Ripley's Game,2002,95,63,Italy
7989,Conspiracy,2008,0,22,USA
7990,Jalla! Jalla!,2000,50,76,Sweden
7991,The Beautiful Country,2004,0,0,Norway
7992,Darkness,2002,3,37,USA
7993,Mockingbird Don't Sing,2001,0,0,USA
7994,Blueberry,2004,28,0,France
7995,Shackleton's Antarctic Adventure,2001,0,0,USA
7996,Kairo,2001,72,61,Japan
7997,Carolina,2003,50,0,USA
7998,Hundstage,2001,48,70,Austria
7999,Yeopgijeogin geunyeo,2001,100,0,South Korea
8000,The Warriors,1979,93,0,USA
8001,Nothing Is Private,2007,47,61,USA
8002,Fubar,2002,54,0,Canada
8003,Katakuri-ke no kôfuku,2001,0,0,Japan
8004,Sex Is Comedy,2002,69,52,France
8005,Dead End,2003,85,0,France
8006,Boksuneun naui geot,2002,54,86,South Korea
8007,Jisatsu sâkuru,2001,50,0,Japan
8008,Immortel (ad vitam),2004,42,0,France
8009,Battlestar Galactica,2003,100,0,USA
8010,A Sound of Thunder,2005,6,24,UK
8011,Stupeur et tremblements,2003,91,74,France
8012,Oasis,2002,89,85,South Korea
8013,Herr Lehmann,2003,0,0,Germany
8014,Ricordati di me,2003,54,58,Italy
8015,Bright Young Things,2003,65,64,UK
8016,The Animatrix,2003,88,68,USA
8017,The Brown Bunny,2003,43,48,USA
8018,11:14,2003,100,75,USA
8019,Xiao cheng zhi chun,2002,88,65,China
8020,Bring It on Again,2004,0,0,USA
8021,Les rivières pourpres II - Les anges de l'apocalypse,2004,0,0,France
8022,Ondskan,2003,66,85,Sweden
8023,Lemony Snicket's A Series of Unfortunate Events,2004,70,61,USA
8024,De grønne slagtere,2003,62,84,Denmark
8025,Un long dimanche de fiançailles,2004,77,84,France
8026,Ruang rak noi nid mahasan,2003,90,89,Thailand
8027,Gegen die Wand,2004,0,0,Germany
8028,Innocence,2004,64,80,Japan
8029,Neko no ongaeshi,2002,94,81,Japan
8030,Country of My Skull,2004,22,59,UK
8031,Te doy mis ojos,2003,90,78,Spain
8032,Tasogare Seibei,2002,98,93,Japan
8033,La finestra di fronte,2003,63,85,Italy
8034,Ginger Snaps: Unleashed,2004,93,65,Canada
8035,Trauma,2004,33,28,UK
8036,Confidences trop intimes,2004,87,65,France
8037,Ju-on,2002,0,0,Japan
8038,Oldeuboi,2003,80,94,South Korea
8039,Feux rouges,2004,83,64,France
8040,Ginger Snaps Back: The Beginning,2004,75,0,Canada
8041,El abrazo partido,2004,82,72,Argentina
8042,The Jacket,2005,43,72,USA
8043,20 Million Miles to Earth,1957,87,0,USA
8044,The Saddest Music in the World,2003,77,77,Canada
8045,O Homem Que Copiava,2003,65,83,Brazil
8046,Ong-bak,2003,85,85,Thailand
8047,Mar adentro,2004,83,92,Spain
8048,Spanglish,2004,52,62,USA
8049,Festival Express,2003,96,79,UK
8050,Les choristes,2004,67,92,France
8051,Saints and Soldiers,2003,63,81,USA
8052,Die Geschichte vom weinenden Kamel,2003,94,84,Germany
8053,The Interpreter,2005,57,56,UK
8054,Open Water,2003,71,31,USA
8055,Touch of Pink,2004,36,63,Canada
8056,De zaak Alzheimer,2003,83,77,Belgium
8057,Bobby Jones: Stroke of Genius,2004,25,63,USA
8058,Layer Cake,2004,81,83,UK
8059,Vozvrashchenie,2003,0,0,Russia
8060,Flight of the Phoenix,2004,29,48,USA
8061,Mean Creek,2004,89,79,USA
8062,The Ring Two,2005,20,54,USA
8063,The Visual Bible: The Gospel of John,2003,36,88,Canada
8064,Machuca,2004,89,90,Chile
8065,The Corporation,2003,90,89,Canada
8066,The Yes Men,2003,85,65,USA
8067,Ae Fond Kiss...,2004,87,73,UK
8068,Så som i himmelen,2004,83,90,Sweden
8069,She Hate Me,2004,19,61,USA
8070,Azumi,2003,46,82,Japan
8071,In My Father's Den,2004,100,90,New Zealand
8072,Taegukgi hwinalrimyeo,2004,80,91,South Korea
8073,Metallica: Some Kind of Monster,2004,88,83,USA
8074,Going the Distance,2004,0,61,Canada
8075,Redemption: The Stan Tookie Williams Story,2004,0,0,USA
8076,Schultze Gets the Blues,2003,71,71,Germany
8077,Born Into Brothels: Calcutta's Red Light Kids,2004,96,91,USA
8078,Dig!,2004,89,89,USA
8079,Riding Giants,2004,92,93,USA
8080,Word Wars,2004,88,66,USA
8081,When Will I Be Loved,2004,32,31,USA
8082,What the #$*! Do We (K)now!?,2004,33,69,USA
8083,A Scanner Darkly,2006,68,70,USA
8084,Casshern,2004,66,0,Japan
8085,Outfoxed: Rupert Murdoch's War on Journalism,2004,84,76,USA
8086,Noel,2004,26,55,USA
8087,Campanadas a medianoche,1965,91,90,France
8088,Million Dollar Baby,2004,91,87,USA
8089,The Narrow Margin,1952,100,0,USA
8090,Hell Is for Heroes,1962,83,0,USA
8091,Gokudô kyôfu dai-gekijô: Gozu,2003,71,81,Japan
8092,Bu san,2003,81,70,Taiwan
8093,Hotel Rwanda,2004,90,94,UK
8094,Sei donne per l'assassino,1964,77,0,Italy
8095,Charlie and the Chocolate Factory,2005,0,0,USA
8096,Bin-jip,2004,86,93,South Korea
8097,The Life Aquatic with Steve Zissou,2004,71,81,USA
8098,The Aviator,2004,87,73,USA
8099,The Phantom of the Opera,2004,32,86,USA
8100,Beyond the Sea,2004,42,64,USA
8101,The Woodsman,2004,86,74,USA
8102,In Good Company,2004,83,51,USA
8103,Meet the Fockers,2004,38,63,USA
8104,The Assassination of Richard Nixon,2004,66,67,USA
8105,A Love Song for Bobby Long,2004,42,80,USA
8106,The Merchant of Venice,2004,71,72,USA
8107,Fat Albert,2004,22,53,USA
8108,Le chiavi di casa,2004,80,75,Italy
8109,In the Realms of the Unreal,2004,70,77,USA
8110,White Noise,2005,8,44,Canada
8111,Underclassman,2005,6,44,USA
8112,The Upside of Anger,2005,74,60,USA
8113,Arrowhead,1953,0,0,USA
8114,The Grateful Dead,1977,0,0,USA
8115,Last Train from Gun Hill,1959,75,0,USA
8116,The Naked Jungle,1954,83,0,USA
8117,A Handful of Dust,1988,66,41,UK
8118,The Pickle,1993,20,19,USA
8119,Wetherby,1985,80,43,UK
8120,Powwow Highway,1989,100,87,UK
8121,Sweet Liberty,1986,75,34,USA
8122,La vie promise,2002,45,48,France
8123,It's All True,1993,80,56,France
8124,The Phantom of the Opera,2004,32,86,USA
8125,I Remember Mama,1948,93,83,USA
8126,The Last Horror Movie,2003,55,0,UK
8127,Testament,1983,85,70,USA
8128,Smooth Talk,1985,77,41,UK
8129,Distant Thunder,1988,50,37,USA
8130,Hell's Angels,1930,90,0,USA
8131,Jinxed!,1982,0,0,USA
8132,Out Cold,2001,8,84,USA
8133,Heart of America,2002,25,0,Canada
8134,A Show of Force,1990,0,0,USA
8135,Kaijûtô no kessen: Gojira no musuko,1967,71,0,Japan
8136,Man Trouble,1992,18,17,USA
8137,Jingi naki tatakai,1973,50,0,Japan
8138,Führer Ex,2002,0,0,Germany
8139,Stander,2003,72,77,Canada
8140,Hester Street,1975,66,0,USA
8141,Mikey and Nicky,1976,72,0,USA
8142,The Bigamist,1953,100,0,USA
8143,Libertarias,1996,0,0,Spain
8144,Imaginary Heroes,2004,34,80,USA
8145,Sergeant York,1941,83,87,USA
8146,Tais-toi!,2003,100,0,France
8147,Dzien swira,2002,100,0,Poland
8148,The Wizard,1989,23,60,USA
8149,Abbott and Costello Meet the Invisible Man,1951,75,0,USA
8150,The Life and Death of Peter Sellers,2004,73,69,USA
8151,Appurushîdo,2004,25,76,Japan
8152,La voie lactée,1969,92,84,France
8153,The Many Adventures of Winnie the Pooh,1977,90,81,USA
8154,Elektra,2005,10,47,Canada
8155,Racing Stripes,2005,34,56,USA
8156,Coach Carter,2005,64,85,USA
8157,Sullivan's Travels,1941,100,90,USA
8158,Iceman,1984,100,0,USA
8159,Ice Station Zebra,1968,50,53,USA
8160,Boys Town,1938,100,0,USA
8161,Torremolinos 73,2003,70,68,Spain
8162,Shivers,1975,84,61,Canada
8163,Rocco e i suoi fratelli,1960,94,92,Italy
8164,Christmas in July,1940,93,87,USA
8165,I Married a Witch,1942,100,67,USA
8166,Moolaadé,2004,0,0,Senegal
8167,This Girl's Life,2003,42,47,USA
8168,Salinui chueok,2003,88,93,South Korea
8169,The Chase,1994,31,36,USA
8170,Sommersturm,2004,50,80,Germany
8171,Der Untergang,2004,0,0,Germany
8172,Assault on Precinct 13,2005,60,54,USA
8173,Are We There Yet?,2005,11,62,USA
8174,Alone in the Dark,2005,0,21,Canada
8175,Hide and Seek,2005,12,60,USA
8176,Aliens of the Deep,2005,83,50,USA
8177,Boogeyman,2005,12,38,USA
8178,The Wedding Date,2005,10,68,USA
8179,Inside I'm Dancing,2004,49,89,UK
8180,Dare mo shiranai,2004,93,92,Japan
8181,Employee of the Month,2006,20,61,USA
8182,Magic in the Water,1995,12,59,Canada
8183,The Great White Hope,1970,33,74,USA
8184,Léon,1994,76,94,France
8185,Everyday People,2004,75,41,USA
8186,Die Ehe der Maria Braun,1979,92,89,West Germany
8187,Beau Geste,1939,100,0,USA
8188,The Hole,2001,53,58,UK
8189,Lektionen in Finsternis,1992,100,0,France
8190,Double Dragon,1994,0,29,USA
8191,Mac and Me,1988,0,43,USA
8192,Scorchers,1991,0,0,UK
8193,Rosenstrasse,2003,55,66,Germany
8194,Casque d'or,1952,100,76,France
8195,Touchez pas au grisbi,1954,100,83,France
8196,The MatchMaker,1997,53,66,Ireland
8197,The Ballad of the Sad Cafe,1991,80,64,UK
8198,The Deceivers,1988,20,50,India
8199,Zi hudie,2003,45,42,China
8200,Five Easy Pieces,1970,83,85,USA
8201,El Cid,1961,91,73,Italy
8202,Hauru no ugoku shiro,2004,85,93,Japan
8203,Suchîmubôi,2004,58,70,Japan
8204,The Nomi Song,2004,94,79,Germany
8205,Hitch,2005,68,65,USA
8206,Pooh's Heffalump Movie,2005,79,71,USA
8207,Uncle Nino,2003,21,70,USA
8208,Bride & Prejudice,2004,64,67,UK
8209,Constantine,2005,45,75,USA
8210,Son of the Mask,2005,5,32,USA
8211,Because of Winn-Dixie,2005,53,70,USA
8212,Lakposhtha parvaz mikonand,2004,88,93,Iran
8213,Beautiful Boxer,2003,80,88,Thailand
8214,Pauly Shore Is Dead,2003,61,28,USA
8215,Bunny Lake Is Missing,1965,88,76,UK
8216,Jeremy,1973,100,0,USA
8217,Don't Tell Her It's Me,1990,100,0,UK
8218,Until September,1984,0,63,USA
8219,Night and the City,1992,60,33,USA
8220,Paha maa,2005,0,0,Finland
8221,Nochnoy dozor,2004,58,70,Russia
8222,Dot the I,2003,25,78,UK
8223,Road to Morocco,1942,91,0,USA
8224,Man of the House,2005,8,59,USA
8225,Kung fu,2004,89,86,China
8226,Zelary,2003,72,89,Czech Republic
8227,Dr. Giggles,1992,21,0,USA
8228,The Three Musketeers,1993,29,67,Austria
8229,The Four Feathers,2002,40,65,USA
8230,Night of the Demon,1957,100,0,UK
8231,Kontroll,2003,81,88,Hungary
8232,5x2,2004,64,69,France
8233,Germania anno zero,1948,100,0,Italy
8234,Ett hål i mitt hjärta,2004,41,39,Sweden
8235,Bigger Than the Sky,2005,12,51,USA
8236,Diary of a Mad Black Woman,2005,15,89,USA
8237,Cursed,2005,0,0,USA
8238,In the Loop,2009,93,76,UK
8239,The Pacifier,2005,20,70,Canada
8240,Be Cool,2005,29,48,USA
8241,Gunner Palace,2004,84,63,USA
8242,Walk on Water,2004,71,86,Israel
8243,Hostage,2005,35,69,USA
8244,The Laughing Policeman,1973,80,43,USA
8245,Class Action,1991,73,45,USA
8246,The Cat and the Canary,1927,83,0,USA
8247,Courage Mountain,1990,0,0,USA
8248,Kiss the Bride,2002,33,0,USA
8249,Gojira VS Mekagojira,1993,100,0,Japan
8250,That Championship Season,1982,60,0,USA
8251,DNA,1997,0,0,USA
8252,Les triplettes de Belleville,2003,0,0,France
8253,Deus É Brasileiro,2003,0,0,Brazil
8254,Blackball,2003,38,0,UK
8255,The Agony and the Ecstasy,1965,100,0,USA
8256,Return to Peyton Place,1961,0,0,USA
8257,Butch and Sundance: The Early Days,1979,0,0,USA
8258,It Happened to Jane,1959,0,0,USA
8259,Once Upon a Forest,1993,0,67,UK
8260,Hello Down There,1969,100,0,USA
8261,All in a Night's Work,1961,0,0,USA
8262,Twentieth Century,1934,87,74,USA
8263,My Sister Eileen,1942,80,73,USA
8264,Strangers When We Meet,1960,75,0,USA
8265,The Chronicles of Narnia: Prince Caspian,2008,67,78,UK
8266,The Green Berets,1968,25,0,USA
8267,Ascenseur pour l'échafaud,1958,92,91,France
8268,Thriller - en grym film,1974,40,67,Sweden
8269,Cube Zero,2004,100,0,Canada
8270,Being Julia,2004,76,71,Canada
8271,Jigureul jikyeora!,2003,86,86,South Korea
8272,Thirty Seconds Over Tokyo,1944,100,0,USA
8273,The Boys from County Clare,2003,46,67,Ireland
8274,Ice Princess,2005,51,66,USA
8275,Melinda and Melinda,2004,53,45,USA
8276,Miss Congeniality 2: Armed & Fabulous,2005,14,59,USA
8277,Guess Who,2005,43,59,USA
8278,D.E.B.S.,2004,39,52,USA
8279,A League of Ordinary Gentlemen,2004,91,64,USA
8280,Incident at Loch Ness,2004,61,66,UK
8281,Frozen River,2008,87,71,USA
8282,Yanks,1979,71,0,USA
8283,Paradise Alley,1978,25,0,USA
8284,Mávahlátur,2001,84,64,Iceland
8285,Caballos salvajes,1995,0,0,Argentina
8286,Woman Thou Art Loosed,2004,51,86,USA
8287,Arrowsmith,1931,83,0,USA
8288,Barbary Coast,1935,100,43,USA
8289,Stella Dallas,1937,80,0,USA
8290,The Princess and the Cobbler,1993,25,74,UK
8291,Böse Zellen,2003,62,50,Austria
8292,Come and Get It,1936,88,48,USA
8293,Panic in the Streets,1950,94,72,USA
8294,Call Northside 777,1948,73,70,USA
8295,Der junge Törless,1966,0,0,West Germany
8296,Bells Are Ringing,1960,75,0,USA
8297,Finian's Rainbow,1968,54,57,USA
8298,Toolbox Murders,2004,46,36,USA
8299,Dai-bosatsu tôge,1966,71,0,Japan
8300,Profundo carmesí,1996,0,0,Mexico
8301,800 balas,2002,45,56,Spain
8302,Matango,1963,66,0,Japan
8303,U-Carmen e-Khayelitsha,2005,95,50,South Africa
8304,Heisei tanuki gassen pompoko,1994,80,0,Japan
8305,Knockin' on Heaven's Door,1997,0,0,Germany
8306,We're No Angels,1989,50,43,USA
8307,Madame de...,1953,100,94,France
